order_id,customer_id,city,food_category,order_value,time_of_day,order_date,order_status,delivery_time_mins,rating,revenue_category,is_completed
ORD00900,CUST0369,Houston,Salads,59.61,Late Night,1/3/2024,Completed,34,2.2,High,1
ORD00901,CUST0188,Chicago,Burgers,86.19,Late Night,12/30/2024,Completed,43,1.1,High,1
ORD00902,CUST0210,Seattle,Mexican,31.48,Evening,8/26/2024,Cancelled,72,4.9,High,0
ORD00903,CUST0315,Miami,Mexican,30.8,Late Night,7/27/2024,Completed,49,2.4,Medium,1
ORD00904,CUST0393,Los Angeles,Burgers,47.66,Morning,10/24/2024,Refunded,36,4.6,Medium,0
ORD00905,CUST0100,New York,Pizza,62.86,Late Night,12/3/2024,Completed,31,4.8,Medium,1
ORD00906,CUST0425,New York,Chinese,13.87,Afternoon,5/2/2024,Refunded,32,1.3,High,0
ORD00907,CUST0381,Atlanta,Pizza,52.22,Evening,10/15/2024,Cancelled,32,1.1,Low,0
ORD00908,CUST0134,Atlanta,Pizza,50.22,Afternoon,10/11/2024,Completed,44,3.4,Medium,1
ORD00909,CUST0396,Miami,Sushi,36.88,Morning,1/29/2024,Cancelled,73,2.8,Medium,0
ORD00910,CUST0065,Atlanta,Pizza,40.4,Evening,7/18/2024,Completed,65,2,Medium,1
ORD00911,CUST0216,Houston,Mexican,40.1,Afternoon,6/27/2024,Completed,58,3.9,Medium,1
ORD00912,CUST0171,Chicago,Chinese,72.89,Afternoon,7/2/2024,Completed,33,1.9,Medium,1
ORD00913,CUST0260,Houston,Burgers,75.5,Evening,11/11/2024,Cancelled,56,3,High,0
ORD00914,CUST0224,Atlanta,Mexican,22.2,Afternoon,9/8/2024,Cancelled,34,1.1,High,0
ORD00915,CUST0104,New York,Burgers,10.02,Evening,4/28/2024,Completed,26,2,Low,1
ORD00916,CUST0116,Chicago,Pizza,58.77,Morning,11/9/2024,Completed,70,1.9,Low,1
ORD00917,CUST0056,Los Angeles,Pizza,20.24,Afternoon,9/3/2024,Completed,26,4.4,High,1
ORD00918,CUST0038,Houston,Pizza,33.8,Evening,1/8/2024,Cancelled,63,3,Low,0
ORD00919,CUST0101,New York,Desserts,65.28,Late Night,2/22/2024,Completed,21,4.8,Medium,1
ORD00920,CUST0090,Seattle,Pizza,50.15,Morning,9/3/2024,Refunded,62,2.8,High,0
ORD00921,CUST0382,Atlanta,Mexican,79.96,Late Night,5/16/2024,Completed,16,3,Medium,1
ORD00922,CUST0234,Chicago,Mexican,71.19,Morning,2/25/2024,Completed,31,2.5,High,1
ORD00923,CUST0191,New York,Sushi,67.31,Afternoon,6/30/2024,Completed,61,4.5,High,1
ORD00924,CUST0014,Los Angeles,Pizza,43.92,Evening,12/13/2024,Refunded,72,2.5,High,0
ORD00925,CUST0160,Miami,Desserts,83.92,Evening,2/24/2024,Cancelled,17,4.9,Medium,0
ORD00926,CUST0433,New York,Breakfast,77.24,Late Night,8/13/2024,Completed,27,1.7,High,1
ORD00927,CUST0410,Miami,Salads,85.69,Morning,9/16/2024,Refunded,47,3.9,High,0
ORD00928,CUST0459,Atlanta,Desserts,60.96,Afternoon,3/2/2024,Completed,71,1.3,High,1
ORD00929,CUST0489,Los Angeles,Pizza,74.86,Late Night,2/5/2024,Completed,72,3.3,High,1
ORD00930,CUST0057,Atlanta,Pizza,16.72,Late Night,5/25/2024,Completed,68,4.9,High,1
ORD00931,CUST0497,Dallas,Chinese,57.22,Morning,10/21/2024,Completed,40,2.9,Low,1
ORD00932,CUST0206,Houston,Sushi,39.81,Late Night,4/14/2024,Completed,61,2.4,High,1
ORD00933,CUST0481,Seattle,Pizza,35.18,Late Night,10/1/2024,Refunded,16,2.9,Medium,0
ORD00934,CUST0300,Atlanta,Burgers,27.86,Late Night,8/9/2024,Refunded,58,3.7,Medium,0
ORD00935,CUST0435,Atlanta,Sushi,61.46,Evening,1/5/2024,Completed,70,2.1,Medium,1
ORD00936,CUST0282,Atlanta,Pizza,23.86,Late Night,11/9/2024,Refunded,62,1.8,High,0
ORD00937,CUST0105,Dallas,Sushi,25.78,Morning,11/2/2024,Completed,53,4.6,Low,1
ORD00938,CUST0250,Atlanta,Pizza,40.41,Morning,4/16/2024,Refunded,73,4,Medium,0
ORD00939,CUST0392,Houston,Burgers,77.28,Afternoon,7/14/2024,Completed,63,3.9,Medium,1
ORD00940,CUST0289,New York,Breakfast,56.31,Late Night,4/17/2024,Completed,55,2.8,High,1
ORD00941,CUST0495,Seattle,Chinese,71.03,Late Night,8/18/2024,Cancelled,17,1.4,High,0
ORD00942,CUST0293,Miami,Chinese,11.47,Morning,5/1/2024,Completed,63,2.7,High,1
ORD00943,CUST0453,Dallas,Burgers,54.42,Evening,2/10/2024,Completed,23,3.5,Low,1
ORD00944,CUST0017,New York,Burgers,71.07,Afternoon,5/18/2024,Completed,48,1.7,Medium,1
ORD00945,CUST0262,Atlanta,Mexican,56.67,Afternoon,12/25/2024,Cancelled,51,1.3,High,0
ORD00946,CUST0200,Chicago,Sushi,24.31,Evening,9/13/2024,Completed,61,1.4,High,1
ORD00947,CUST0197,Miami,Chinese,79.6,Evening,6/22/2024,Completed,38,4.2,Low,1
ORD00948,CUST0048,Seattle,Pizza,86.41,Afternoon,6/13/2024,Completed,42,4.5,High,1
ORD00949,CUST0403,New York,Breakfast,35.74,Evening,8/29/2024,Completed,73,1,High,1
ORD00950,CUST0411,Chicago,Mexican,36.62,Late Night,12/4/2024,Completed,28,4.3,Medium,1
ORD00951,CUST0167,Chicago,Pizza,85.65,Morning,4/25/2024,Completed,32,4,Medium,1
ORD00952,CUST0376,Dallas,Pizza,37.93,Evening,3/31/2024,Refunded,18,1.3,High,0
ORD00953,CUST0205,Miami,Chinese,84.18,Morning,7/20/2024,Completed,46,3.7,Medium,1
ORD00954,CUST0323,Houston,Breakfast,29.63,Evening,2/21/2024,Completed,74,3.5,High,1
ORD00955,CUST0100,Houston,Pizza,71.51,Late Night,10/23/2024,Completed,65,4.3,Medium,1
ORD00956,CUST0297,Miami,Burgers,39.58,Afternoon,2/19/2024,Cancelled,26,4.3,High,0
ORD00957,CUST0051,Houston,Salads,17.11,Afternoon,11/4/2024,Completed,63,4,Medium,1
ORD00958,CUST0196,Miami,Salads,41.26,Late Night,5/5/2024,Cancelled,15,1.2,Low,0
ORD00959,CUST0050,Houston,Salads,67.72,Evening,2/11/2024,Refunded,45,1.7,Medium,0
ORD00960,CUST0266,Atlanta,Salads,73.86,Afternoon,8/14/2024,Cancelled,68,2.7,High,0
ORD00961,CUST0012,Seattle,Mexican,50.65,Morning,8/24/2024,Completed,33,2.7,High,1
ORD00962,CUST0391,Los Angeles,Desserts,19.89,Afternoon,12/19/2024,Cancelled,35,4.1,Medium,0
ORD00963,CUST0106,New York,Chinese,29.91,Afternoon,11/4/2024,Completed,19,2,Low,1
ORD00964,CUST0362,Dallas,Salads,15.19,Afternoon,9/12/2024,Completed,72,1.3,Medium,1
ORD00965,CUST0414,New York,Mexican,83.78,Afternoon,10/2/2024,Refunded,19,2.1,Low,0
ORD00966,CUST0395,Los Angeles,Desserts,55.49,Late Night,9/22/2024,Completed,63,3.4,High,1
ORD00967,CUST0335,Atlanta,Chinese,10.26,Morning,10/5/2024,Cancelled,61,1.8,High,0
ORD00968,CUST0121,Miami,Chinese,76.82,Evening,5/28/2024,Cancelled,63,3.2,Low,0
ORD00969,CUST0385,New York,Pizza,47.57,Evening,7/2/2024,Completed,68,4.5,High,1
ORD00970,CUST0039,Dallas,Burgers,37.43,Late Night,9/16/2024,Completed,51,1.1,Medium,1
ORD00971,CUST0402,Houston,Chinese,45.41,Evening,7/22/2024,Completed,41,1.1,Medium,1
ORD00972,CUST0232,Miami,Breakfast,78.16,Late Night,8/24/2024,Refunded,23,3,Medium,0
ORD00973,CUST0043,Miami,Burgers,88.84,Afternoon,12/5/2024,Cancelled,46,4.8,High,0
ORD00974,CUST0100,Miami,Sushi,15.23,Evening,4/12/2024,Completed,30,3,High,1
ORD00975,CUST0013,Atlanta,Mexican,54.57,Afternoon,6/5/2024,Completed,21,3.2,Low,1
ORD00976,CUST0436,Atlanta,Sushi,48.76,Afternoon,12/30/2024,Cancelled,53,1.4,Medium,0
ORD00977,CUST0066,Los Angeles,Breakfast,53.95,Afternoon,2/13/2024,Completed,36,4.9,Medium,1
ORD00978,CUST0270,Atlanta,Sushi,87.68,Late Night,4/13/2024,Completed,42,2,Medium,1
ORD00979,CUST0124,Seattle,Sushi,14.15,Afternoon,10/22/2024,Refunded,49,3.9,High,0
ORD00980,CUST0253,Seattle,Mexican,49.97,Late Night,5/18/2024,Cancelled,31,2.9,Low,0
ORD00981,CUST0224,Miami,Burgers,59.39,Evening,2/7/2024,Refunded,51,2.5,Medium,0
ORD00982,CUST0225,Seattle,Sushi,75.12,Late Night,10/17/2024,Cancelled,48,3.8,High,0
ORD00983,CUST0149,Los Angeles,Chinese,37.54,Morning,4/7/2024,Completed,21,4.8,High,1
ORD00984,CUST0418,Los Angeles,Salads,28.16,Late Night,1/14/2024,Completed,30,1.7,Medium,1
ORD00985,CUST0405,New York,Mexican,80.61,Late Night,5/5/2024,Refunded,68,4.3,Medium,0
ORD00986,CUST0263,Seattle,Chinese,22.51,Late Night,7/20/2024,Cancelled,73,1.2,High,0
ORD00987,CUST0151,Atlanta,Burgers,72.34,Morning,12/5/2024,Refunded,48,1.4,Low,0
ORD00988,CUST0403,Houston,Sushi,45.86,Morning,12/21/2024,Completed,59,2.3,High,1
ORD00989,CUST0045,Los Angeles,Chinese,43.57,Evening,9/2/2024,Refunded,31,3.8,Medium,0
ORD00990,CUST0014,Los Angeles,Chinese,76.46,Late Night,1/2/2024,Cancelled,33,3.4,Medium,0
ORD00991,CUST0220,Houston,Breakfast,89.11,Evening,10/24/2024,Completed,35,4.2,High,1
ORD00992,CUST0044,New York,Mexican,42.24,Afternoon,6/21/2024,Cancelled,52,2.2,High,0
ORD00993,CUST0208,Chicago,Pizza,55.88,Evening,5/17/2024,Completed,26,4.6,Medium,1
ORD00994,CUST0116,Dallas,Mexican,41.21,Evening,4/1/2024,Completed,62,1.6,High,1
ORD00995,CUST0293,Dallas,Salads,15.3,Evening,10/13/2024,Completed,39,3.7,Medium,1
ORD00996,CUST0275,Dallas,Breakfast,79.81,Afternoon,4/30/2024,Completed,27,3.5,Low,1
ORD00997,CUST0313,Miami,Pizza,46.58,Morning,3/15/2024,Completed,35,2.2,High,1
ORD00998,CUST0060,New York,Sushi,60.9,Late Night,3/15/2024,Cancelled,72,1.8,Medium,0
ORD00999,CUST0039,Los Angeles,Breakfast,85.72,Late Night,1/24/2024,Completed,36,2,High,1
ORD01000,CUST0144,Seattle,Desserts,60.08,Late Night,4/2/2024,Refunded,28,3.7,High,0
ORD01001,CUST0142,Atlanta,Salads,69.45,Morning,4/25/2024,Completed,56,1.6,High,1
ORD01002,CUST0217,Houston,Mexican,12.93,Evening,6/5/2024,Cancelled,29,3.2,High,0
ORD01003,CUST0165,Miami,Desserts,74.23,Evening,3/2/2024,Cancelled,57,3.1,Low,0
ORD01004,CUST0022,Miami,Chinese,48.12,Late Night,3/24/2024,Refunded,73,4.7,High,0
ORD01005,CUST0091,Chicago,Burgers,61.89,Afternoon,6/19/2024,Refunded,32,4.9,Medium,0
ORD01006,CUST0424,Atlanta,Burgers,78.03,Morning,11/16/2024,Completed,46,2.4,High,1
ORD01007,CUST0304,Seattle,Salads,56.91,Afternoon,5/11/2024,Completed,52,3.3,High,1
ORD01008,CUST0307,Atlanta,Pizza,59.79,Late Night,12/24/2024,Completed,38,4.8,High,1
ORD01009,CUST0479,Atlanta,Sushi,54.96,Afternoon,4/26/2024,Cancelled,33,2.3,High,0
ORD01010,CUST0190,Atlanta,Burgers,32.31,Evening,12/29/2024,Completed,44,1.1,Medium,1
ORD01011,CUST0381,Seattle,Pizza,45.81,Morning,2/22/2024,Refunded,34,4.9,Medium,0
ORD01012,CUST0226,Miami,Chinese,72.03,Late Night,1/12/2024,Cancelled,56,2.8,Medium,0
ORD01013,CUST0359,Atlanta,Pizza,73.36,Afternoon,2/16/2024,Completed,29,3.5,High,1
ORD01014,CUST0291,Los Angeles,Salads,85.19,Afternoon,1/1/2024,Completed,34,2.9,High,1
ORD01015,CUST0379,Dallas,Sushi,38.79,Morning,6/8/2024,Completed,16,3.5,High,1
ORD01016,CUST0468,Seattle,Chinese,88.61,Morning,3/25/2024,Completed,19,4.6,Medium,1
ORD01017,CUST0360,Chicago,Salads,55.99,Evening,5/21/2024,Refunded,19,2.4,High,0
ORD01018,CUST0177,Seattle,Burgers,73.32,Morning,1/13/2024,Cancelled,30,4.9,High,0
ORD01019,CUST0325,Seattle,Breakfast,81.17,Afternoon,4/9/2024,Completed,22,1.7,High,1
ORD01020,CUST0100,Chicago,Burgers,32.77,Morning,8/13/2024,Completed,55,2.6,High,1
ORD01021,CUST0285,Houston,Salads,68.28,Late Night,5/1/2024,Refunded,45,1.6,Medium,0
ORD01022,CUST0435,Chicago,Pizza,21.64,Morning,12/10/2024,Completed,38,2,High,1
ORD01023,CUST0295,Houston,Breakfast,79,Afternoon,1/14/2024,Completed,16,4,Low,1
ORD01024,CUST0437,Miami,Burgers,44.58,Morning,10/20/2024,Refunded,37,2.4,High,0
ORD01025,CUST0269,New York,Burgers,24.11,Late Night,8/23/2024,Refunded,68,4.3,Medium,0
ORD01026,CUST0244,Chicago,Pizza,17.9,Late Night,8/9/2024,Completed,50,4.6,Low,1
ORD01027,CUST0235,Chicago,Sushi,84.12,Evening,9/27/2024,Completed,16,4.1,Low,1
ORD01028,CUST0228,Houston,Desserts,51.97,Morning,1/1/2024,Completed,55,2.7,High,1
ORD01029,CUST0442,New York,Desserts,37.17,Evening,12/1/2024,Completed,52,4.1,Medium,1
ORD01030,CUST0218,Dallas,Mexican,48.05,Evening,9/30/2024,Completed,60,4.3,Medium,1
ORD01031,CUST0235,Miami,Burgers,10.73,Evening,7/21/2024,Completed,47,3,Medium,1
ORD01032,CUST0355,Seattle,Sushi,59.62,Late Night,2/12/2024,Cancelled,64,2.2,Low,0
ORD01033,CUST0110,Houston,Pizza,22.28,Late Night,12/30/2024,Completed,47,1.5,High,1
ORD01034,CUST0005,Atlanta,Desserts,81.28,Afternoon,12/10/2024,Completed,60,4.8,Low,1
ORD01035,CUST0125,Atlanta,Pizza,49.27,Morning,4/26/2024,Refunded,28,3.3,High,0
ORD01036,CUST0274,Seattle,Mexican,13.56,Late Night,7/24/2024,Cancelled,75,1.9,Medium,0
ORD01037,CUST0166,Chicago,Burgers,59.52,Morning,10/17/2024,Refunded,44,4.7,Low,0
ORD01038,CUST0108,Miami,Burgers,18.73,Evening,12/13/2024,Cancelled,59,1.6,High,0
ORD01039,CUST0124,New York,Sushi,10.38,Morning,7/11/2024,Completed,62,3.4,Low,1
ORD01040,CUST0094,New York,Chinese,74.9,Afternoon,1/10/2024,Completed,33,3.3,Low,1
ORD01041,CUST0129,Los Angeles,Salads,77.85,Morning,9/11/2024,Cancelled,21,2.1,High,0
ORD01042,CUST0123,Atlanta,Desserts,55.98,Late Night,5/11/2024,Refunded,20,4.3,High,0
ORD01043,CUST0032,Los Angeles,Burgers,64.91,Evening,5/6/2024,Completed,25,1.3,High,1
ORD01044,CUST0249,Atlanta,Breakfast,10.3,Evening,6/17/2024,Refunded,65,2.1,High,0
ORD01045,CUST0177,Houston,Sushi,49.79,Late Night,4/9/2024,Completed,53,4,Low,1
ORD01046,CUST0444,Atlanta,Chinese,73.89,Afternoon,5/13/2024,Cancelled,45,2.2,Medium,0
ORD01047,CUST0240,Seattle,Mexican,73.22,Morning,5/2/2024,Completed,20,2.8,High,1
ORD01048,CUST0083,Chicago,Salads,21.42,Afternoon,2/17/2024,Refunded,18,4.9,High,0
ORD01049,CUST0388,Houston,Mexican,32.55,Evening,11/22/2024,Completed,75,4,Low,1
ORD01050,CUST0048,Chicago,Sushi,77.11,Morning,8/25/2024,Cancelled,51,4.5,Medium,0
ORD01051,CUST0184,Atlanta,Pizza,29.96,Evening,9/21/2024,Cancelled,66,4,High,0
ORD01052,CUST0483,Houston,Desserts,76.15,Late Night,11/17/2024,Refunded,38,2.8,Medium,0
ORD01053,CUST0407,New York,Sushi,55.8,Late Night,10/30/2024,Cancelled,35,1.5,High,0
ORD01054,CUST0218,New York,Pizza,44.64,Evening,5/31/2024,Completed,58,1.2,High,1
ORD01055,CUST0147,Dallas,Burgers,21.66,Late Night,5/1/2024,Refunded,51,2.2,Medium,0
ORD01056,CUST0377,Seattle,Mexican,77.73,Morning,2/16/2024,Cancelled,19,3.5,Low,0
ORD01057,CUST0138,Los Angeles,Breakfast,20.18,Evening,10/2/2024,Completed,36,1.2,High,1
ORD01058,CUST0328,Atlanta,Mexican,80.32,Evening,1/15/2024,Completed,53,2.9,Low,1
ORD01059,CUST0130,Seattle,Breakfast,63.74,Evening,5/30/2024,Completed,30,1.2,High,1
ORD01060,CUST0042,Atlanta,Burgers,24.82,Afternoon,1/2/2024,Completed,65,2.2,High,1
ORD01061,CUST0096,Chicago,Sushi,46.48,Afternoon,3/29/2024,Cancelled,44,4.5,Low,0
ORD01062,CUST0419,Miami,Burgers,38.95,Morning,6/9/2024,Completed,56,2.7,Medium,1
ORD01063,CUST0051,Seattle,Sushi,56.27,Afternoon,5/28/2024,Refunded,39,1,Medium,0
ORD01064,CUST0463,Atlanta,Pizza,89.18,Afternoon,1/29/2024,Completed,38,4.8,High,1
ORD01065,CUST0289,Atlanta,Desserts,16.3,Morning,1/20/2024,Refunded,30,4,High,0
ORD01066,CUST0042,Houston,Chinese,59.78,Late Night,10/8/2024,Completed,59,4.9,Low,1
ORD01067,CUST0054,New York,Mexican,68.48,Evening,5/5/2024,Cancelled,74,2.4,High,0
ORD01068,CUST0196,Seattle,Desserts,33.07,Afternoon,10/17/2024,Completed,53,2.3,High,1
ORD01069,CUST0426,Los Angeles,Pizza,21.41,Late Night,4/5/2024,Completed,38,3.8,Medium,1
ORD01070,CUST0209,Miami,Chinese,63.46,Morning,11/19/2024,Completed,29,2,Low,1
ORD01071,CUST0378,Miami,Burgers,72.88,Afternoon,2/15/2024,Refunded,49,4.8,High,0
ORD01072,CUST0350,New York,Mexican,78.68,Afternoon,9/3/2024,Completed,43,4,High,1
ORD01073,CUST0260,Los Angeles,Mexican,34.95,Afternoon,12/4/2024,Cancelled,36,1.6,High,0
ORD01074,CUST0364,Los Angeles,Burgers,22.1,Afternoon,8/21/2024,Completed,31,4.1,Medium,1
ORD01075,CUST0191,Dallas,Burgers,52.29,Morning,11/15/2024,Completed,42,3.9,Low,1
ORD01076,CUST0320,Houston,Desserts,37.51,Morning,11/19/2024,Cancelled,33,2.3,Medium,0
ORD01077,CUST0400,Seattle,Sushi,77.66,Late Night,11/18/2024,Completed,27,3.7,Medium,1
ORD01078,CUST0164,New York,Desserts,32.97,Morning,8/6/2024,Completed,23,2.9,High,1
ORD01079,CUST0355,Atlanta,Burgers,64.28,Evening,1/31/2024,Cancelled,23,1.1,Medium,0
ORD01080,CUST0341,Atlanta,Burgers,20.41,Afternoon,7/29/2024,Completed,41,2.4,High,1
ORD01081,CUST0003,Los Angeles,Chinese,50.53,Evening,6/5/2024,Completed,28,2.6,Low,1
ORD01082,CUST0129,Miami,Sushi,17.48,Afternoon,12/28/2024,Cancelled,74,4,Medium,0
ORD01083,CUST0414,Miami,Chinese,63.45,Late Night,10/21/2024,Completed,33,2.5,Low,1
ORD01084,CUST0055,Chicago,Burgers,34.78,Morning,6/14/2024,Completed,22,2.9,High,1
ORD01085,CUST0002,Los Angeles,Chinese,58.21,Morning,2/9/2024,Completed,29,4.7,Medium,1
ORD01086,CUST0339,Atlanta,Desserts,29.9,Morning,11/1/2024,Completed,52,4.9,High,1
ORD01087,CUST0238,New York,Chinese,52.81,Morning,7/3/2024,Completed,22,3.8,Medium,1
ORD01088,CUST0263,New York,Pizza,47,Afternoon,2/26/2024,Completed,62,1.2,Medium,1
ORD01089,CUST0379,New York,Breakfast,10.72,Evening,8/14/2024,Completed,75,1.4,Medium,1
ORD01090,CUST0281,Miami,Pizza,44.11,Evening,12/26/2024,Refunded,64,2.1,Low,0
ORD01091,CUST0077,Houston,Pizza,39.63,Afternoon,6/18/2024,Completed,48,1.5,Medium,1
ORD01092,CUST0486,Chicago,Burgers,82.47,Afternoon,7/24/2024,Completed,43,2.9,Medium,1
ORD01093,CUST0154,Dallas,Salads,47.03,Late Night,11/5/2024,Completed,61,3.4,High,1
ORD01094,CUST0454,Atlanta,Desserts,71.04,Evening,3/25/2024,Refunded,40,4.3,Medium,0
ORD01095,CUST0255,Atlanta,Breakfast,10.59,Morning,8/16/2024,Cancelled,24,2.9,High,0
ORD01096,CUST0134,Miami,Pizza,26.16,Afternoon,1/16/2024,Completed,70,1.5,Low,1
ORD01097,CUST0199,Dallas,Burgers,26.3,Afternoon,4/5/2024,Refunded,39,4.9,Medium,0
ORD01098,CUST0062,New York,Sushi,54.1,Afternoon,7/7/2024,Cancelled,60,2.3,Medium,0
ORD01099,CUST0103,Seattle,Sushi,62.35,Late Night,1/1/2024,Completed,57,4.7,Medium,1
ORD01100,CUST0164,Miami,Burgers,37.22,Late Night,12/9/2024,Completed,29,1.8,High,1
ORD01101,CUST0244,Dallas,Chinese,45.29,Morning,9/14/2024,Cancelled,15,1.4,Medium,0
ORD01102,CUST0221,Los Angeles,Breakfast,36.14,Morning,11/2/2024,Completed,35,1.2,Medium,1
ORD01103,CUST0296,Seattle,Desserts,39.47,Afternoon,4/7/2024,Completed,52,3.5,Medium,1
ORD01104,CUST0111,Atlanta,Pizza,70.47,Morning,3/15/2024,Cancelled,62,3.1,Medium,0
ORD01105,CUST0165,Houston,Breakfast,49.97,Late Night,10/10/2024,Refunded,62,1.7,High,0
ORD01106,CUST0269,New York,Chinese,21.57,Morning,10/17/2024,Completed,75,2.3,Medium,1
ORD01107,CUST0337,Houston,Pizza,85.31,Late Night,1/24/2024,Cancelled,59,1.5,Low,0
ORD01108,CUST0337,Atlanta,Breakfast,34.37,Late Night,3/1/2024,Completed,21,2.2,High,1
ORD01109,CUST0376,Chicago,Breakfast,38.6,Afternoon,1/6/2024,Completed,32,4.4,Medium,1
ORD01110,CUST0432,Miami,Breakfast,85.74,Evening,4/7/2024,Refunded,55,4.1,Medium,0
ORD01111,CUST0246,Chicago,Sushi,38.47,Afternoon,9/18/2024,Refunded,56,2.5,High,0
ORD01112,CUST0333,Atlanta,Pizza,11.19,Late Night,1/14/2024,Completed,35,2.8,Medium,1
ORD01113,CUST0073,New York,Burgers,29.41,Evening,8/17/2024,Completed,75,4.1,Low,1
ORD01114,CUST0216,Los Angeles,Sushi,47.7,Afternoon,5/16/2024,Completed,50,2.3,Medium,1
ORD01115,CUST0238,Atlanta,Chinese,18.66,Afternoon,6/16/2024,Completed,57,1.9,Medium,1
ORD01116,CUST0220,Houston,Salads,67.43,Late Night,6/14/2024,Completed,18,2.2,Low,1
ORD01117,CUST0044,Miami,Sushi,85.56,Afternoon,9/16/2024,Refunded,22,1.5,High,0
ORD01118,CUST0352,Miami,Sushi,10.34,Morning,6/25/2024,Completed,45,2.4,High,1
ORD01119,CUST0354,New York,Burgers,25.45,Late Night,1/29/2024,Cancelled,24,3.4,Low,0
ORD01120,CUST0002,New York,Chinese,42.89,Morning,5/23/2024,Completed,17,2.2,Medium,1
ORD01121,CUST0486,Atlanta,Breakfast,9.7,Evening,11/20/2024,Completed,33,4.5,Medium,1
ORD01122,CUST0155,Dallas,Burgers,29.22,Morning,10/30/2024,Completed,72,3.5,Low,1
ORD01123,CUST0234,New York,Breakfast,35.05,Late Night,11/3/2024,Completed,25,4.2,Medium,1
ORD01124,CUST0281,Atlanta,Chinese,58.32,Evening,7/5/2024,Refunded,73,3.8,Medium,0
ORD01125,CUST0285,New York,Salads,12.56,Afternoon,4/28/2024,Completed,71,4.3,High,1
ORD01126,CUST0451,Chicago,Breakfast,34.46,Afternoon,5/12/2024,Cancelled,53,4.4,Low,0
ORD01127,CUST0125,Miami,Chinese,60.02,Afternoon,3/18/2024,Cancelled,17,2.2,Medium,0
ORD01128,CUST0321,Dallas,Burgers,67.89,Morning,1/5/2024,Completed,52,4.9,High,1
ORD01129,CUST0449,Dallas,Desserts,11.48,Morning,9/30/2024,Completed,56,2.7,High,1
ORD01130,CUST0125,Seattle,Breakfast,82.42,Evening,5/1/2024,Completed,54,3.6,Low,1
ORD01131,CUST0300,Miami,Pizza,47.39,Afternoon,1/1/2024,Completed,28,4.5,High,1
ORD01132,CUST0224,Miami,Mexican,20.57,Morning,4/29/2024,Completed,68,1.7,Medium,1
ORD01133,CUST0354,Chicago,Chinese,68.09,Morning,6/24/2024,Cancelled,52,1.1,Low,0
ORD01134,CUST0302,Houston,Desserts,38.93,Late Night,12/7/2024,Completed,31,3.3,High,1
ORD01135,CUST0122,Seattle,Chinese,22.02,Late Night,6/27/2024,Completed,31,4.4,Medium,1
ORD01136,CUST0340,New York,Desserts,67.48,Late Night,10/20/2024,Refunded,23,2.9,Low,0
ORD01137,CUST0182,Miami,Burgers,39.47,Evening,9/29/2024,Completed,19,3.8,High,1
ORD01138,CUST0120,New York,Salads,30.03,Late Night,10/10/2024,Refunded,47,4.5,Medium,0
ORD01139,CUST0252,Los Angeles,Sushi,51.44,Afternoon,11/16/2024,Completed,29,1.8,Medium,1
ORD01140,CUST0244,Los Angeles,Salads,13.19,Late Night,11/15/2024,Cancelled,28,2.2,Medium,0
ORD01141,CUST0069,New York,Chinese,85.81,Evening,12/19/2024,Refunded,71,4.8,Low,0
ORD01142,CUST0438,Dallas,Mexican,74.26,Evening,8/23/2024,Completed,33,4.2,High,1
ORD01143,CUST0373,Los Angeles,Sushi,83.2,Late Night,10/12/2024,Cancelled,60,3.2,High,0
ORD01144,CUST0492,Seattle,Desserts,69.3,Afternoon,11/26/2024,Refunded,40,3.2,High,0
ORD01145,CUST0214,Miami,Salads,31.83,Late Night,11/30/2024,Cancelled,38,4,High,0
ORD01146,CUST0390,Atlanta,Sushi,21.93,Late Night,6/28/2024,Completed,70,2.2,Medium,1
ORD01147,CUST0041,Miami,Sushi,26.09,Morning,7/27/2024,Completed,67,3.9,Low,1
ORD01148,CUST0005,Houston,Mexican,71.53,Afternoon,4/14/2024,Completed,26,1,Medium,1
ORD01149,CUST0220,Miami,Chinese,63.93,Morning,11/8/2024,Completed,24,1.3,High,1
ORD01150,CUST0095,Dallas,Chinese,58.24,Evening,6/27/2024,Completed,42,1.2,High,1
ORD01151,CUST0134,Houston,Desserts,30.77,Late Night,11/25/2024,Completed,32,4.5,High,1
ORD01152,CUST0353,New York,Mexican,89.95,Late Night,6/13/2024,Completed,61,2.9,Medium,1
ORD01153,CUST0340,Dallas,Sushi,43.31,Late Night,9/9/2024,Completed,21,2.8,High,1
ORD01154,CUST0394,Miami,Burgers,47.19,Evening,11/29/2024,Completed,18,1.7,Medium,1
ORD01155,CUST0485,Dallas,Burgers,45.17,Evening,12/1/2024,Completed,59,4.1,Medium,1
ORD01156,CUST0050,New York,Pizza,77.17,Morning,3/19/2024,Cancelled,70,1.7,Medium,0
ORD01157,CUST0372,Dallas,Burgers,54.89,Afternoon,2/18/2024,Cancelled,71,2.7,High,0
ORD01158,CUST0361,Seattle,Burgers,57.46,Morning,5/5/2024,Completed,32,1.6,Medium,1
ORD01159,CUST0112,Miami,Burgers,52.22,Afternoon,4/24/2024,Refunded,23,3.2,High,0
ORD01160,CUST0212,Houston,Chinese,26.68,Late Night,6/17/2024,Completed,48,1.7,Medium,1
ORD01161,CUST0341,Los Angeles,Salads,16.76,Morning,7/6/2024,Cancelled,29,2.9,Medium,0
ORD01162,CUST0214,Chicago,Sushi,22.27,Evening,10/5/2024,Refunded,32,1.6,Low,0
